[DEBUG] 2020-03-01 21:45:46.586 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-03-01 21:45:46.589 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-03-01 21:45:46.592 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-03-01 21:45:46.628 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-03-01 21:45:46.629 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-03-01 21:45:46.711 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-03-01 21:45:46.852 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-03-01 21:45:46.863 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-03-01 21:45:46.863 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-03-01 21:45:46.895 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@42f22995
[DEBUG] 2020-03-01 21:45:46.895 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@42f22995
[DEBUG] 2020-03-01 21:45:46.895 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@42f22995
[DEBUG] 2020-03-01 21:45:46.896 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@29182679
[DEBUG] 2020-03-01 21:45:46.896 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@29182679
[DEBUG] 2020-03-01 21:45:46.896 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@29182679
[DEBUG] 2020-03-01 21:45:46.896 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@682c1e93
[DEBUG] 2020-03-01 21:45:46.897 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@682c1e93
[DEBUG] 2020-03-01 21:45:46.897 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@682c1e93
[DEBUG] 2020-03-01 21:45:46.897 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@715fb77
[DEBUG] 2020-03-01 21:45:46.897 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@715fb77
[DEBUG] 2020-03-01 21:45:46.897 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@715fb77
[DEBUG] 2020-03-01 21:45:46.898 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@1eea9d2d
[DEBUG] 2020-03-01 21:45:46.898 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@1eea9d2d
[DEBUG] 2020-03-01 21:45:46.898 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@1eea9d2d
[DEBUG] 2020-03-01 21:45:46.898 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@6d91790b
[DEBUG] 2020-03-01 21:45:46.899 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@6d91790b
[DEBUG] 2020-03-01 21:45:46.899 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@6d91790b
[DEBUG] 2020-03-01 21:45:46.899 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@4b1c0397
[DEBUG] 2020-03-01 21:45:46.899 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@4b1c0397
[DEBUG] 2020-03-01 21:45:46.900 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@2d84cb86
[DEBUG] 2020-03-01 21:45:46.900 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@2d84cb86
[DEBUG] 2020-03-01 21:45:46.900 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@4482469c
[DEBUG] 2020-03-01 21:45:46.901 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@4482469c
[DEBUG] 2020-03-01 21:45:46.901 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@ddf20fd
[DEBUG] 2020-03-01 21:45:46.901 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@3f36b447
[DEBUG] 2020-03-01 21:45:46.902 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@4bdcaf36
[DEBUG] 2020-03-01 21:45:46.902 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@4bdcaf36
[DEBUG] 2020-03-01 21:45:46.902 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@5d39f2d8
[DEBUG] 2020-03-01 21:45:46.902 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@5d39f2d8
[DEBUG] 2020-03-01 21:45:46.905 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@247667dd
[DEBUG] 2020-03-01 21:45:46.905 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@247667dd
[DEBUG] 2020-03-01 21:45:46.906 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@1d4664d7
[DEBUG] 2020-03-01 21:45:46.906 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@1d4664d7
[DEBUG] 2020-03-01 21:45:46.907 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@72ed9aad
[DEBUG] 2020-03-01 21:45:46.907 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@72ed9aad
[DEBUG] 2020-03-01 21:45:46.908 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@18a645fd
[DEBUG] 2020-03-01 21:45:46.908 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@18a645fd
[DEBUG] 2020-03-01 21:45:46.908 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@bdecc21
[DEBUG] 2020-03-01 21:45:46.909 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@bdecc21
[DEBUG] 2020-03-01 21:45:46.909 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@4f20a5e0
[DEBUG] 2020-03-01 21:45:46.909 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@4f20a5e0
[DEBUG] 2020-03-01 21:45:46.910 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2fe88a09
[DEBUG] 2020-03-01 21:45:46.910 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2fe88a09
[DEBUG] 2020-03-01 21:45:46.911 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@1440c311
[DEBUG] 2020-03-01 21:45:46.911 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@1440c311
[DEBUG] 2020-03-01 21:45:46.912 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@1c025cb
[DEBUG] 2020-03-01 21:45:46.912 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@1c025cb
[DEBUG] 2020-03-01 21:45:46.913 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@2abc224d
[DEBUG] 2020-03-01 21:45:46.913 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@2abc224d
[DEBUG] 2020-03-01 21:45:46.913 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@2abc224d
[DEBUG] 2020-03-01 21:45:46.914 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@60723d6a
[DEBUG] 2020-03-01 21:45:46.915 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@72209d93
[DEBUG] 2020-03-01 21:45:46.915 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@72209d93
[DEBUG] 2020-03-01 21:45:46.915 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@72209d93
[DEBUG] 2020-03-01 21:45:46.915 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@4650a407
[DEBUG] 2020-03-01 21:45:46.916 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@aced190
[DEBUG] 2020-03-01 21:45:46.916 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@aced190
[DEBUG] 2020-03-01 21:45:46.917 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@2d6aca33
[DEBUG] 2020-03-01 21:45:46.917 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@2d6aca33
[DEBUG] 2020-03-01 21:45:46.917 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@63e5e5b4
[DEBUG] 2020-03-01 21:45:46.917 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@63e5e5b4
[DEBUG] 2020-03-01 21:45:46.918 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@4fcc0416
[DEBUG] 2020-03-01 21:45:46.918 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@4fcc0416
[DEBUG] 2020-03-01 21:45:46.918 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@6ef81f31
[DEBUG] 2020-03-01 21:45:46.918 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@6ef81f31
[DEBUG] 2020-03-01 21:45:46.919 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@273842a6
[DEBUG] 2020-03-01 21:45:46.919 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@27aae97b
[DEBUG] 2020-03-01 21:45:46.919 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@27aae97b
[DEBUG] 2020-03-01 21:45:46.919 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@27aae97b
[DEBUG] 2020-03-01 21:45:46.920 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@5dc3fcb7
[DEBUG] 2020-03-01 21:45:46.920 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@5dc3fcb7
[DEBUG] 2020-03-01 21:45:46.920 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@5dc3fcb7
[DEBUG] 2020-03-01 21:45:46.921 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@6ff37443
[DEBUG] 2020-03-01 21:45:46.921 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@76b224cd
[DEBUG] 2020-03-01 21:45:46.922 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@aa10649
[DEBUG] 2020-03-01 21:45:46.922 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@aa10649
[DEBUG] 2020-03-01 21:45:46.922 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@aa10649
[DEBUG] 2020-03-01 21:45:46.922 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6b63d445
[DEBUG] 2020-03-01 21:45:46.922 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6b63d445
[DEBUG] 2020-03-01 21:45:46.922 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6b63d445
[DEBUG] 2020-03-01 21:45:46.923 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@23ee75c5
[DEBUG] 2020-03-01 21:45:46.923 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@6050462a
[DEBUG] 2020-03-01 21:45:46.924 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@783efb48
[DEBUG] 2020-03-01 21:45:46.924 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@783efb48
[DEBUG] 2020-03-01 21:45:46.924 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@3af356f
[DEBUG] 2020-03-01 21:45:46.925 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@1bcb79c2
[DEBUG] 2020-03-01 21:45:46.925 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@1bcb79c2
[DEBUG] 2020-03-01 21:45:46.926 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@41f35f7c
[DEBUG] 2020-03-01 21:45:46.926 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@41f35f7c
[DEBUG] 2020-03-01 21:45:46.926 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@198ef2ce
[DEBUG] 2020-03-01 21:45:46.926 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@14151bc5
[DEBUG] 2020-03-01 21:45:46.927 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@4bb8855f
[DEBUG] 2020-03-01 21:45:46.929 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@5c92166b
[DEBUG] 2020-03-01 21:45:46.929 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@5c92166b
[DEBUG] 2020-03-01 21:45:46.929 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@b9dfc5a
[DEBUG] 2020-03-01 21:45:46.929 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@2787de58
[DEBUG] 2020-03-01 21:45:46.929 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@659a2455
[DEBUG] 2020-03-01 21:45:46.929 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@267517e4
[DEBUG] 2020-03-01 21:45:46.930 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@426e505c
[DEBUG] 2020-03-01 21:45:46.930 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@5b022357
[DEBUG] 2020-03-01 21:45:46.930 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@6f8e0cee
[DEBUG] 2020-03-01 21:45:46.930 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@614aeccc
[DEBUG] 2020-03-01 21:45:46.950 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-03-01 21:45:46.950 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-03-01 21:45:46.951 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-03-01 21:45:46.951 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-03-01 21:45:46.951 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-03-01 21:45:46.951 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-03-01 21:45:46.952 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-03-01 21:45:46.952 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-03-01 21:45:46.953 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-03-01 21:45:46.953 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-03-01 21:45:46.953 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-03-01 21:45:46.953 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-03-01 21:45:46.954 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-03-01 21:45:46.954 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-03-01 21:45:46.957 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/adhound-test
[INFO ] 2020-03-01 21:45:46.958 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=devfecta}
[INFO ] 2020-03-01 21:45:46.958 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-03-01 21:45:47.044 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-03-01 21:45:47.549 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.19-0ubuntu0.19.10.3
      major : 8
      minor : 0
[DEBUG] 2020-03-01 21:45:47.549 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-03-01 21:45:47.549 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-03-01 21:45:47.598 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2020-03-01 21:45:47.628 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-03-01 21:45:47.664 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-03-01 21:45:47.710 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-03-01 21:45:47.714 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@40712ee9] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@2e53b094]
[DEBUG] 2020-03-01 21:45:47.803 [main] AnnotationBinder - Binding entity from annotated class: com.adhound.entity.User
[DEBUG] 2020-03-01 21:45:47.831 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-03-01 21:45:47.839 [main] EntityBinder - Import with entity name User
[DEBUG] 2020-03-01 21:45:47.841 [main] EntityBinder - Bind entity com.adhound.entity.User on table users
[DEBUG] 2020-03-01 21:45:47.887 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-03-01 21:45:47.891 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-03-01 21:45:47.893 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:id]
[DEBUG] 2020-03-01 21:45:47.896 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-03-01 21:45:47.898 [main] PropertyBinder - Building property id
[DEBUG] 2020-03-01 21:45:47.902 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-03-01 21:45:47.904 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=address, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-03-01 21:45:47.905 [main] PropertyBinder - MetadataSourceProcessor property address with lazy=false
[DEBUG] 2020-03-01 21:45:47.905 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:address]
[DEBUG] 2020-03-01 21:45:47.905 [main] SimpleValueBinder - building SimpleValue for address
[DEBUG] 2020-03-01 21:45:47.905 [main] PropertyBinder - Building property address
[DEBUG] 2020-03-01 21:45:47.905 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=city, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-03-01 21:45:47.905 [main] PropertyBinder - MetadataSourceProcessor property city with lazy=false
[DEBUG] 2020-03-01 21:45:47.905 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:city]
[DEBUG] 2020-03-01 21:45:47.905 [main] SimpleValueBinder - building SimpleValue for city
[DEBUG] 2020-03-01 21:45:47.905 [main] PropertyBinder - Building property city
[DEBUG] 2020-03-01 21:45:47.906 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-03-01 21:45:47.906 [main] PropertyBinder - MetadataSourceProcessor property email with lazy=false
[DEBUG] 2020-03-01 21:45:47.906 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:email]
[DEBUG] 2020-03-01 21:45:47.906 [main] SimpleValueBinder - building SimpleValue for email
[DEBUG] 2020-03-01 21:45:47.906 [main] PropertyBinder - Building property email
[DEBUG] 2020-03-01 21:45:47.906 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=fax, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-03-01 21:45:47.906 [main] PropertyBinder - MetadataSourceProcessor property fax with lazy=false
[DEBUG] 2020-03-01 21:45:47.906 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:fax]
[DEBUG] 2020-03-01 21:45:47.906 [main] SimpleValueBinder - building SimpleValue for fax
[DEBUG] 2020-03-01 21:45:47.906 [main] PropertyBinder - Building property fax
[DEBUG] 2020-03-01 21:45:47.906 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-03-01 21:45:47.906 [main] PropertyBinder - MetadataSourceProcessor property firstName with lazy=false
[DEBUG] 2020-03-01 21:45:47.907 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:firstName]
[DEBUG] 2020-03-01 21:45:47.907 [main] SimpleValueBinder - building SimpleValue for firstName
[DEBUG] 2020-03-01 21:45:47.907 [main] PropertyBinder - Building property firstName
[DEBUG] 2020-03-01 21:45:47.907 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=last_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-03-01 21:45:47.907 [main] PropertyBinder - MetadataSourceProcessor property lastName with lazy=false
[DEBUG] 2020-03-01 21:45:47.907 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:lastName]
